img,filename,cls
D:/Doan/fashion-dataset/images/7709.jpg,7709.jpg,Jeans
D:/Doan/fashion-dataset/images/28451.jpg,28451.jpg,Track Pants
D:/Doan/fashion-dataset/images/43960.jpg,43960.jpg,Shirts
D:/Doan/fashion-dataset/images/8741.jpg,8741.jpg,Shirts
D:/Doan/fashion-dataset/images/55039.jpg,55039.jpg,Lipstick
D:/Doan/fashion-dataset/images/19316.jpg,19316.jpg,Backpacks
D:/Doan/fashion-dataset/images/27419.jpg,27419.jpg,Lounge Pants
D:/Doan/fashion-dataset/images/34832.jpg,34832.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/23885.jpg,23885.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/19918.jpg,19918.jpg,Backpacks
D:/Doan/fashion-dataset/images/22359.jpg,22359.jpg,Shirts
D:/Doan/fashion-dataset/images/19124.jpg,19124.jpg,Flip Flops
D:/Doan/fashion-dataset/images/16950.jpg,16950.jpg,Sunglasses
D:/Doan/fashion-dataset/images/49654.jpg,49654.jpg,Skirts
D:/Doan/fashion-dataset/images/48786.jpg,48786.jpg,Pendant
D:/Doan/fashion-dataset/images/2049.jpg,2049.jpg,Tshirts
D:/Doan/fashion-dataset/images/17882.jpg,17882.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/44977.jpg,44977.jpg,Watches
D:/Doan/fashion-dataset/images/33019.jpg,33019.jpg,Kurtas
D:/Doan/fashion-dataset/images/41439.jpg,41439.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/39523.jpg,39523.jpg,Trolley Bag
D:/Doan/fashion-dataset/images/52812.jpg,52812.jpg,Wallets
D:/Doan/fashion-dataset/images/11349.jpg,11349.jpg,Jeans
D:/Doan/fashion-dataset/images/24892.jpg,24892.jpg,Tshirts
D:/Doan/fashion-dataset/images/58514.jpg,58514.jpg,Tops
D:/Doan/fashion-dataset/images/33825.jpg,33825.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/25940.jpg,25940.jpg,Scarves
D:/Doan/fashion-dataset/images/38637.jpg,38637.jpg,Tshirts
D:/Doan/fashion-dataset/images/5896.jpg,5896.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/4944.jpg,4944.jpg,Shirts
D:/Doan/fashion-dataset/images/10861.jpg,10861.jpg,Tshirts
D:/Doan/fashion-dataset/images/59600.jpg,59600.jpg,Sarees
D:/Doan/fashion-dataset/images/42846.jpg,42846.jpg,Handbags
D:/Doan/fashion-dataset/images/35128.jpg,35128.jpg,Bracelet
D:/Doan/fashion-dataset/images/47508.jpg,47508.jpg,Briefs
D:/Doan/fashion-dataset/images/54923.jpg,54923.jpg,Capris
D:/Doan/fashion-dataset/images/43994.jpg,43994.jpg,Deodorant
D:/Doan/fashion-dataset/images/17278.jpg,17278.jpg,Tshirts
D:/Doan/fashion-dataset/images/31588.jpg,31588.jpg,Tshirts
D:/Doan/fashion-dataset/images/49492.jpg,49492.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/18230.jpg,18230.jpg,Tshirts
D:/Doan/fashion-dataset/images/23871.jpg,23871.jpg,Tshirts
D:/Doan/fashion-dataset/images/9667.jpg,9667.jpg,Shirts
D:/Doan/fashion-dataset/images/16198.jpg,16198.jpg,Tracksuits
D:/Doan/fashion-dataset/images/3953.jpg,3953.jpg,Tshirts
D:/Doan/fashion-dataset/images/29745.jpg,29745.jpg,Watches
D:/Doan/fashion-dataset/images/28697.jpg,28697.jpg,Kurtas
D:/Doan/fashion-dataset/images/12538.jpg,12538.jpg,Track Pants
D:/Doan/fashion-dataset/images/8587.jpg,8587.jpg,Shirts
D:/Doan/fashion-dataset/images/42248.jpg,42248.jpg,Tops
D:/Doan/fashion-dataset/images/48772.jpg,48772.jpg,Pendant
D:/Doan/fashion-dataset/images/17876.jpg,17876.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/30668.jpg,30668.jpg,Sunglasses
D:/Doan/fashion-dataset/images/9455.jpg,9455.jpg,Shirts
D:/Doan/fashion-dataset/images/18002.jpg,18002.jpg,Capris
D:/Doan/fashion-dataset/images/44983.jpg,44983.jpg,Watches
D:/Doan/fashion-dataset/images/38405.jpg,38405.jpg,Belts
D:/Doan/fashion-dataset/images/53934.jpg,53934.jpg,Handbags
D:/Doan/fashion-dataset/images/1638.jpg,1638.jpg,Swimwear
D:/Doan/fashion-dataset/images/25188.jpg,25188.jpg,Handbags
D:/Doan/fashion-dataset/images/24866.jpg,24866.jpg,Belts
D:/Doan/fashion-dataset/images/53108.jpg,53108.jpg,Earrings
D:/Doan/fashion-dataset/images/21528.jpg,21528.jpg,Handbags
D:/Doan/fashion-dataset/images/59432.jpg,59432.jpg,Handbags
D:/Doan/fashion-dataset/images/32903.jpg,32903.jpg,Shorts
D:/Doan/fashion-dataset/images/6079.jpg,6079.jpg,Tshirts
D:/Doan/fashion-dataset/images/12960.jpg,12960.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/29321.jpg,29321.jpg,Tshirts
D:/Doan/fashion-dataset/images/9031.jpg,9031.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/6845.jpg,6845.jpg,Shoe Laces
D:/Doan/fashion-dataset/images/18466.jpg,18466.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/26369.jpg,26369.jpg,Shirts
D:/Doan/fashion-dataset/images/33489.jpg,33489.jpg,Shirts
D:/Doan/fashion-dataset/images/59056.jpg,59056.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/15379.jpg,15379.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/45409.jpg,45409.jpg,Flats
D:/Doan/fashion-dataset/images/56822.jpg,56822.jpg,Trousers
D:/Doan/fashion-dataset/images/58184.jpg,58184.jpg,Handbags
D:/Doan/fashion-dataset/images/40947.jpg,40947.jpg,Tshirts
D:/Doan/fashion-dataset/images/39381.jpg,39381.jpg,Jeans
D:/Doan/fashion-dataset/images/15977.jpg,15977.jpg,Shirts
D:/Doan/fashion-dataset/images/32769.jpg,32769.jpg,Tshirts
D:/Doan/fashion-dataset/images/10439.jpg,10439.jpg,Tshirts
D:/Doan/fashion-dataset/images/59264.jpg,59264.jpg,Watches
D:/Doan/fashion-dataset/images/14099.jpg,14099.jpg,Tops
D:/Doan/fashion-dataset/images/1852.jpg,1852.jpg,Tshirts
D:/Doan/fashion-dataset/images/30802.jpg,30802.jpg,Shirts
D:/Doan/fashion-dataset/images/51009.jpg,51009.jpg,Bra
D:/Doan/fashion-dataset/images/29113.jpg,29113.jpg,Socks
D:/Doan/fashion-dataset/images/7399.jpg,7399.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/26967.jpg,26967.jpg,Tops
D:/Doan/fashion-dataset/images/27089.jpg,27089.jpg,Kurtas
D:/Doan/fashion-dataset/images/48124.jpg,48124.jpg,Belts
D:/Doan/fashion-dataset/images/9203.jpg,9203.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/51835.jpg,51835.jpg,Briefs
D:/Doan/fashion-dataset/images/3739.jpg,3739.jpg,Caps
D:/Doan/fashion-dataset/images/19786.jpg,19786.jpg,Tshirts
D:/Doan/fashion-dataset/images/44948.jpg,44948.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/24091.jpg,24091.jpg,Tshirts
D:/Doan/fashion-dataset/images/57563.jpg,57563.jpg,Lipstick
D:/Doan/fashion-dataset/images/33026.jpg,33026.jpg,Kurtas
D:/Doan/fashion-dataset/images/41406.jpg,41406.jpg,Tshirts
D:/Doan/fashion-dataset/images/11376.jpg,11376.jpg,Tops
D:/Doan/fashion-dataset/images/25143.jpg,25143.jpg,Clutches
D:/Doan/fashion-dataset/images/44174.jpg,44174.jpg,Fragrance Gift Set
D:/Doan/fashion-dataset/images/5253.jpg,5253.jpg,Duffel Bag
D:/Doan/fashion-dataset/images/20431.jpg,20431.jpg,Wallets
D:/Doan/fashion-dataset/images/14604.jpg,14604.jpg,Socks
D:/Doan/fashion-dataset/images/4381.jpg,4381.jpg,Tshirts
D:/Doan/fashion-dataset/images/46623.jpg,46623.jpg,Backpacks
D:/Doan/fashion-dataset/images/19927.jpg,19927.jpg,Sandals
D:/Doan/fashion-dataset/images/7504.jpg,7504.jpg,Tshirts
D:/Doan/fashion-dataset/images/22366.jpg,22366.jpg,Tshirts
D:/Doan/fashion-dataset/images/3998.jpg,3998.jpg,Flip Flops
D:/Doan/fashion-dataset/images/51694.jpg,51694.jpg,Sunglasses
D:/Doan/fashion-dataset/images/16153.jpg,16153.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/17081.jpg,17081.jpg,Wallets
D:/Doan/fashion-dataset/images/50746.jpg,50746.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/34203.jpg,34203.jpg,Track Pants
D:/Doan/fashion-dataset/images/55234.jpg,55234.jpg,Foundation and Primer
D:/Doan/fashion-dataset/images/13421.jpg,13421.jpg,Tshirts
D:/Doan/fashion-dataset/images/27614.jpg,27614.jpg,Trousers
D:/Doan/fashion-dataset/images/22154.jpg,22154.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/16361.jpg,16361.jpg,Shirts
D:/Doan/fashion-dataset/images/46411.jpg,46411.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/7736.jpg,7736.jpg,Caps
D:/Doan/fashion-dataset/images/34031.jpg,34031.jpg,Shirts
D:/Doan/fashion-dataset/images/50574.jpg,50574.jpg,Trunk
D:/Doan/fashion-dataset/images/22968.jpg,22968.jpg,Backpacks
D:/Doan/fashion-dataset/images/3396.jpg,3396.jpg,Handbags
D:/Doan/fashion-dataset/images/31543.jpg,31543.jpg,Tshirts
D:/Doan/fashion-dataset/images/55006.jpg,55006.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/19329.jpg,19329.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/13613.jpg,13613.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/27426.jpg,27426.jpg,Shorts
D:/Doan/fashion-dataset/images/2244.jpg,2244.jpg,Tshirts
D:/Doan/fashion-dataset/images/43163.jpg,43163.jpg,Watches
D:/Doan/fashion-dataset/images/33214.jpg,33214.jpg,Tunics
D:/Doan/fashion-dataset/images/10096.jpg,10096.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/11144.jpg,11144.jpg,Shirts
D:/Doan/fashion-dataset/images/25371.jpg,25371.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/20603.jpg,20603.jpg,Handbags
D:/Doan/fashion-dataset/images/58719.jpg,58719.jpg,Kurtas
D:/Doan/fashion-dataset/images/11978.jpg,11978.jpg,Sandals
D:/Doan/fashion-dataset/images/36766.jpg,36766.jpg,Watches
D:/Doan/fashion-dataset/images/45294.jpg,45294.jpg,Watches
D:/Doan/fashion-dataset/images/52223.jpg,52223.jpg,Necklace and Chains
D:/Doan/fashion-dataset/images/34455.jpg,34455.jpg,Heels
D:/Doan/fashion-dataset/images/6280.jpg,6280.jpg,Tshirts
D:/Doan/fashion-dataset/images/46075.jpg,46075.jpg,Belts
D:/Doan/fashion-dataset/images/35587.jpg,35587.jpg,Sandals
D:/Doan/fashion-dataset/images/7352.jpg,7352.jpg,Tshirts
D:/Doan/fashion-dataset/images/27042.jpg,27042.jpg,Clutches
D:/Doan/fashion-dataset/images/2620.jpg,2620.jpg,Tshirts
D:/Doan/fashion-dataset/images/43507.jpg,43507.jpg,Tshirts
D:/Doan/fashion-dataset/images/28836.jpg,28836.jpg,Kurtas
D:/Doan/fashion-dataset/images/31127.jpg,31127.jpg,Dresses
D:/Doan/fashion-dataset/images/26190.jpg,26190.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/55462.jpg,55462.jpg,Lipstick
D:/Doan/fashion-dataset/images/11520.jpg,11520.jpg,Jeans
D:/Doan/fashion-dataset/images/25715.jpg,25715.jpg,Caps
D:/Doan/fashion-dataset/images/41250.jpg,41250.jpg,Belts
D:/Doan/fashion-dataset/images/40382.jpg,40382.jpg,Tops
D:/Doan/fashion-dataset/images/38298.jpg,38298.jpg,Wallets
D:/Doan/fashion-dataset/images/57335.jpg,57335.jpg,Bra
D:/Doan/fashion-dataset/images/52647.jpg,52647.jpg,Handbags
D:/Doan/fashion-dataset/images/20267.jpg,20267.jpg,Heels
D:/Doan/fashion-dataset/images/14052.jpg,14052.jpg,Shirts
D:/Doan/fashion-dataset/images/53795.jpg,53795.jpg,Tshirts
D:/Doan/fashion-dataset/images/44722.jpg,44722.jpg,Flip Flops
D:/Doan/fashion-dataset/images/5405.jpg,5405.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/39178.jpg,39178.jpg,Kurtas
D:/Doan/fashion-dataset/images/32590.jpg,32590.jpg,Shorts
D:/Doan/fashion-dataset/images/11712.jpg,11712.jpg,Shirts
D:/Doan/fashion-dataset/images/25527.jpg,25527.jpg,Shirts
D:/Doan/fashion-dataset/images/57107.jpg,57107.jpg,Tops
D:/Doan/fashion-dataset/images/20869.jpg,20869.jpg,Sandals
D:/Doan/fashion-dataset/images/33442.jpg,33442.jpg,Handbags
D:/Doan/fashion-dataset/images/58973.jpg,58973.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/52475.jpg,52475.jpg,Bath Robe
D:/Doan/fashion-dataset/images/39944.jpg,39944.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/21187.jpg,21187.jpg,Flip Flops
D:/Doan/fashion-dataset/images/36130.jpg,36130.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/44510.jpg,44510.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/20055.jpg,20055.jpg,Mufflers
D:/Doan/fashion-dataset/images/50322.jpg,50322.jpg,Kurtas
D:/Doan/fashion-dataset/images/28238.jpg,28238.jpg,Deodorant
D:/Doan/fashion-dataset/images/13879.jpg,13879.jpg,Shirts
D:/Doan/fashion-dataset/images/47395.jpg,47395.jpg,Handbags
D:/Doan/fashion-dataset/images/46247.jpg,46247.jpg,Tunics
D:/Doan/fashion-dataset/images/7160.jpg,7160.jpg,Tunics
D:/Doan/fashion-dataset/images/22702.jpg,22702.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/8914.jpg,8914.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/16537.jpg,16537.jpg,Caps
D:/Doan/fashion-dataset/images/43735.jpg,43735.jpg,Bangle
D:/Doan/fashion-dataset/images/13045.jpg,13045.jpg,Flats
D:/Doan/fashion-dataset/images/27270.jpg,27270.jpg,Kurtas
D:/Doan/fashion-dataset/images/12197.jpg,12197.jpg,Tshirts
D:/Doan/fashion-dataset/images/55650.jpg,55650.jpg,Heels
D:/Doan/fashion-dataset/images/31315.jpg,31315.jpg,Kurtas
D:/Doan/fashion-dataset/images/6274.jpg,6274.jpg,Tshirts
D:/Doan/fashion-dataset/images/47153.jpg,47153.jpg,Capris
D:/Doan/fashion-dataset/images/17623.jpg,17623.jpg,Track Pants
D:/Doan/fashion-dataset/images/48927.jpg,48927.jpg,Ring
D:/Doan/fashion-dataset/images/51036.jpg,51036.jpg,Nightdress
D:/Doan/fashion-dataset/images/26958.jpg,26958.jpg,Shirts
D:/Doan/fashion-dataset/images/46081.jpg,46081.jpg,Sandals
D:/Doan/fashion-dataset/images/35573.jpg,35573.jpg,Flip Flops
D:/Doan/fashion-dataset/images/13283.jpg,13283.jpg,Shirts
D:/Doan/fashion-dataset/images/54544.jpg,54544.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/30001.jpg,30001.jpg,Watches
D:/Doan/fashion-dataset/images/29910.jpg,29910.jpg,Watches
D:/Doan/fashion-dataset/images/3706.jpg,3706.jpg,Tshirts
D:/Doan/fashion-dataset/images/26164.jpg,26164.jpg,Trousers
D:/Doan/fashion-dataset/images/55496.jpg,55496.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/56213.jpg,56213.jpg,Earrings
D:/Doan/fashion-dataset/images/15948.jpg,15948.jpg,Ties
D:/Doan/fashion-dataset/images/40376.jpg,40376.jpg,Tops
D:/Doan/fashion-dataset/images/24633.jpg,24633.jpg,Flip Flops
D:/Doan/fashion-dataset/images/10406.jpg,10406.jpg,Dresses
D:/Doan/fashion-dataset/images/4523.jpg,4523.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/45604.jpg,45604.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/15174.jpg,15174.jpg,Tshirts
D:/Doan/fashion-dataset/images/21341.jpg,21341.jpg,Sunglasses
D:/Doan/fashion-dataset/images/53761.jpg,53761.jpg,Tshirts
D:/Doan/fashion-dataset/images/37224.jpg,37224.jpg,Shirts
D:/Doan/fashion-dataset/images/32564.jpg,32564.jpg,Trousers
D:/Doan/fashion-dataset/images/56021.jpg,56021.jpg,Lipstick
D:/Doan/fashion-dataset/images/24401.jpg,24401.jpg,Kurtas
D:/Doan/fashion-dataset/images/10634.jpg,10634.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/40144.jpg,40144.jpg,Tops
D:/Doan/fashion-dataset/images/58987.jpg,58987.jpg,Deodorant
D:/Doan/fashion-dataset/images/59069.jpg,59069.jpg,Bra
D:/Doan/fashion-dataset/images/15346.jpg,15346.jpg,Tshirts
D:/Doan/fashion-dataset/images/52481.jpg,52481.jpg,Baby Dolls
D:/Doan/fashion-dataset/images/21173.jpg,21173.jpg,Shirts
D:/Doan/fashion-dataset/images/4711.jpg,4711.jpg,Watches
D:/Doan/fashion-dataset/images/40978.jpg,40978.jpg,Tshirts
D:/Doan/fashion-dataset/images/14294.jpg,14294.jpg,Tshirts
D:/Doan/fashion-dataset/images/17411.jpg,17411.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/9832.jpg,9832.jpg,Tshirts
D:/Doan/fashion-dataset/images/23624.jpg,23624.jpg,Tops
D:/Doan/fashion-dataset/images/6046.jpg,6046.jpg,Shirts
D:/Doan/fashion-dataset/images/34693.jpg,34693.jpg,Shorts
D:/Doan/fashion-dataset/images/47361.jpg,47361.jpg,Handbags
D:/Doan/fashion-dataset/images/7194.jpg,7194.jpg,Tops
D:/Doan/fashion-dataset/images/51204.jpg,51204.jpg,Bra
D:/Doan/fashion-dataset/images/30233.jpg,30233.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/48329.jpg,48329.jpg,Handbags
D:/Doan/fashion-dataset/images/18459.jpg,18459.jpg,Deodorant
D:/Doan/fashion-dataset/images/27284.jpg,27284.jpg,Kurtas
D:/Doan/fashion-dataset/images/12163.jpg,12163.jpg,Leggings
D:/Doan/fashion-dataset/images/42613.jpg,42613.jpg,Jewellery Set
D:/Doan/fashion-dataset/images/3534.jpg,3534.jpg,Tshirts
D:/Doan/fashion-dataset/images/24065.jpg,24065.jpg,Shirts
D:/Doan/fashion-dataset/images/10250.jpg,10250.jpg,Handbags
D:/Doan/fashion-dataset/images/57597.jpg,57597.jpg,Lipstick
D:/Doan/fashion-dataset/images/40520.jpg,40520.jpg,Watches
D:/Doan/fashion-dataset/images/1607.jpg,1607.jpg,Track Pants
D:/Doan/fashion-dataset/images/11382.jpg,11382.jpg,Tshirts
D:/Doan/fashion-dataset/images/44180.jpg,44180.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/37472.jpg,37472.jpg,Watches
D:/Doan/fashion-dataset/images/53137.jpg,53137.jpg,Flats
D:/Doan/fashion-dataset/images/15722.jpg,15722.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/4375.jpg,4375.jpg,Tshirts
D:/Doan/fashion-dataset/images/35325.jpg,35325.jpg,Earrings
D:/Doan/fashion-dataset/images/22392.jpg,22392.jpg,Tops
D:/Doan/fashion-dataset/images/51660.jpg,51660.jpg,Watches
D:/Doan/fashion-dataset/images/17075.jpg,17075.jpg,Belts
D:/Doan/fashion-dataset/images/23240.jpg,23240.jpg,Kurtas
D:/Doan/fashion-dataset/images/6422.jpg,6422.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/18801.jpg,18801.jpg,Belts
D:/Doan/fashion-dataset/images/26732.jpg,26732.jpg,Deodorant
D:/Doan/fashion-dataset/images/12507.jpg,12507.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/31785.jpg,31785.jpg,Tops
D:/Doan/fashion-dataset/images/3150.jpg,3150.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/17849.jpg,17849.jpg,Tshirts
D:/Doan/fashion-dataset/images/29548.jpg,29548.jpg,Tshirts
D:/Doan/fashion-dataset/images/42879.jpg,42879.jpg,Clutches
D:/Doan/fashion-dataset/images/16395.jpg,16395.jpg,Shirts
D:/Doan/fashion-dataset/images/51452.jpg,51452.jpg,Tops
D:/Doan/fashion-dataset/images/6610.jpg,6610.jpg,Tshirts
D:/Doan/fashion-dataset/images/47537.jpg,47537.jpg,Flats
D:/Doan/fashion-dataset/images/17247.jpg,17247.jpg,Tshirts
D:/Doan/fashion-dataset/images/23072.jpg,23072.jpg,Trousers
D:/Doan/fashion-dataset/images/42045.jpg,42045.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/3362.jpg,3362.jpg,Tshirts
D:/Doan/fashion-dataset/images/12735.jpg,12735.jpg,Caps
D:/Doan/fashion-dataset/images/54120.jpg,54120.jpg,Flats
D:/Doan/fashion-dataset/images/30465.jpg,30465.jpg,Bra
D:/Doan/fashion-dataset/images/9658.jpg,9658.jpg,Shirts
D:/Doan/fashion-dataset/images/43197.jpg,43197.jpg,Watches
D:/Doan/fashion-dataset/images/38608.jpg,38608.jpg,Tshirts
D:/Doan/fashion-dataset/images/24257.jpg,24257.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/10062.jpg,10062.jpg,Tshirts
D:/Doan/fashion-dataset/images/56677.jpg,56677.jpg,Watches
D:/Doan/fashion-dataset/images/25385.jpg,25385.jpg,Briefs
D:/Doan/fashion-dataset/images/32332.jpg,32332.jpg,Watches
D:/Doan/fashion-dataset/images/5095.jpg,5095.jpg,Tshirts
D:/Doan/fashion-dataset/images/37640.jpg,37640.jpg,Clutches
D:/Doan/fashion-dataset/images/4147.jpg,4147.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/36792.jpg,36792.jpg,Watches
D:/Doan/fashion-dataset/images/45260.jpg,45260.jpg,Watches
D:/Doan/fashion-dataset/images/15510.jpg,15510.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/21725.jpg,21725.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/34038.jpg,34038.jpg,Shirts
D:/Doan/fashion-dataset/images/43956.jpg,43956.jpg,Sports Sandals
D:/Doan/fashion-dataset/images/28467.jpg,28467.jpg,Tshirts
D:/Doan/fashion-dataset/images/16368.jpg,16368.jpg,Trousers
D:/Doan/fashion-dataset/images/42884.jpg,42884.jpg,Clutches
D:/Doan/fashion-dataset/images/55833.jpg,55833.jpg,Highlighter and Blush
D:/Doan/fashion-dataset/images/46418.jpg,46418.jpg,Watches
D:/Doan/fashion-dataset/images/48582.jpg,48582.jpg,Bracelet
D:/Doan/fashion-dataset/images/30498.jpg,30498.jpg,Bra
D:/Doan/fashion-dataset/images/8777.jpg,8777.jpg,Shirts
D:/Doan/fashion-dataset/images/19320.jpg,19320.jpg,Backpacks
D:/Doan/fashion-dataset/images/25378.jpg,25378.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/4986.jpg,4986.jpg,Tshirts
D:/Doan/fashion-dataset/images/39727.jpg,39727.jpg,Shirts
D:/Doan/fashion-dataset/images/57758.jpg,57758.jpg,Face Wash and Cleanser
D:/Doan/fashion-dataset/images/5854.jpg,5854.jpg,Handbags
D:/Doan/fashion-dataset/images/11971.jpg,11971.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/5068.jpg,5068.jpg,Watches
D:/Doan/fashion-dataset/images/39515.jpg,39515.jpg,Laptop Bag
D:/Doan/fashion-dataset/images/45893.jpg,45893.jpg,Watches
D:/Doan/fashion-dataset/images/44941.jpg,44941.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/24098.jpg,24098.jpg,Sandals
D:/Doan/fashion-dataset/images/4388.jpg,4388.jpg,Tshirts
D:/Doan/fashion-dataset/images/58522.jpg,58522.jpg,Travel Accessory
D:/Doan/fashion-dataset/images/28655.jpg,28655.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/2843.jpg,2843.jpg,Tshirts
D:/Doan/fashion-dataset/images/17088.jpg,17088.jpg,Wallets
D:/Doan/fashion-dataset/images/3991.jpg,3991.jpg,Tshirts
D:/Doan/fashion-dataset/images/29787.jpg,29787.jpg,Tshirts
D:/Doan/fashion-dataset/images/9497.jpg,9497.jpg,Sandals
D:/Doan/fashion-dataset/images/13428.jpg,13428.jpg,Tshirts
D:/Doan/fashion-dataset/images/19112.jpg,19112.jpg,Tshirts
D:/Doan/fashion-dataset/images/16966.jpg,16966.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/49662.jpg,49662.jpg,Sunglasses
D:/Doan/fashion-dataset/images/20860.jpg,20860.jpg,Sunglasses
D:/Doan/fashion-dataset/images/32599.jpg,32599.jpg,Tops
D:/Doan/fashion-dataset/images/39171.jpg,39171.jpg,Kurtas
D:/Doan/fashion-dataset/images/36905.jpg,36905.jpg,Watches
D:/Doan/fashion-dataset/images/57932.jpg,57932.jpg,Tshirts
D:/Doan/fashion-dataset/images/58146.jpg,58146.jpg,Backpacks
D:/Doan/fashion-dataset/images/40985.jpg,40985.jpg,Tshirts
D:/Doan/fashion-dataset/images/41857.jpg,41857.jpg,Sandals
D:/Doan/fashion-dataset/images/59094.jpg,59094.jpg,Bra
D:/Doan/fashion-dataset/images/36139.jpg,36139.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/7169.jpg,7169.jpg,Shirts
D:/Doan/fashion-dataset/images/28231.jpg,28231.jpg,Deodorant
D:/Doan/fashion-dataset/images/13870.jpg,13870.jpg,Shirts
D:/Doan/fashion-dataset/images/19576.jpg,19576.jpg,Tops
D:/Doan/fashion-dataset/images/7955.jpg,7955.jpg,Tshirts
D:/Doan/fashion-dataset/images/8121.jpg,8121.jpg,Belts
D:/Doan/fashion-dataset/images/27279.jpg,27279.jpg,Kurtas
D:/Doan/fashion-dataset/images/6887.jpg,6887.jpg,Jackets
D:/Doan/fashion-dataset/images/31912.jpg,31912.jpg,Handbags
D:/Doan/fashion-dataset/images/49808.jpg,49808.jpg,Flip Flops
D:/Doan/fashion-dataset/images/22539.jpg,22539.jpg,Heels
D:/Doan/fashion-dataset/images/27877.jpg,27877.jpg,Shirts
D:/Doan/fashion-dataset/images/6289.jpg,6289.jpg,Tshirts
D:/Doan/fashion-dataset/images/28003.jpg,28003.jpg,Briefs
D:/Doan/fashion-dataset/images/8313.jpg,8313.jpg,Handbags
D:/Doan/fashion-dataset/images/49034.jpg,49034.jpg,Ring
D:/Doan/fashion-dataset/images/19744.jpg,19744.jpg,Jackets
D:/Doan/fashion-dataset/images/26199.jpg,26199.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/47992.jpg,47992.jpg,Watches
D:/Doan/fashion-dataset/images/18696.jpg,18696.jpg,Briefs
D:/Doan/fashion-dataset/images/2629.jpg,2629.jpg,Flats
D:/Doan/fashion-dataset/images/14867.jpg,14867.jpg,Wallets
D:/Doan/fashion-dataset/images/38291.jpg,38291.jpg,Wallets
D:/Doan/fashion-dataset/images/11529.jpg,11529.jpg,Sweaters
D:/Doan/fashion-dataset/images/41259.jpg,41259.jpg,Wallets
