img,cls
D:/Doan/fashion-dataset/images\10638.jpg,images
D:/Doan/fashion-dataset/images\10639.jpg,images
D:/Doan/fashion-dataset/images\10640.jpg,images
D:/Doan/fashion-dataset/images\10641.jpg,images
D:/Doan/fashion-dataset/images\10642.jpg,images
D:/Doan/fashion-dataset/images\10643.jpg,images
D:/Doan/fashion-dataset/images\10644.jpg,images
D:/Doan/fashion-dataset/images\10645.jpg,images
D:/Doan/fashion-dataset/images\10646.jpg,images
D:/Doan/fashion-dataset/images\10647.jpg,images
D:/Doan/fashion-dataset/images\10649.jpg,images
D:/Doan/fashion-dataset/images\10650.jpg,images
D:/Doan/fashion-dataset/images\10652.jpg,images
D:/Doan/fashion-dataset/images\10654.jpg,images
D:/Doan/fashion-dataset/images\10655.jpg,images
D:/Doan/fashion-dataset/images\10656.jpg,images
D:/Doan/fashion-dataset/images\10658.jpg,images
D:/Doan/fashion-dataset/images\10660.jpg,images
D:/Doan/fashion-dataset/images\10661.jpg,images
D:/Doan/fashion-dataset/images\10662.jpg,images
D:/Doan/fashion-dataset/images\10664.jpg,images
D:/Doan/fashion-dataset/images\10665.jpg,images
D:/Doan/fashion-dataset/images\10669.jpg,images
D:/Doan/fashion-dataset/images\10670.jpg,images
D:/Doan/fashion-dataset/images\10671.jpg,images
D:/Doan/fashion-dataset/images\10672.jpg,images
D:/Doan/fashion-dataset/images\10673.jpg,images
D:/Doan/fashion-dataset/images\10674.jpg,images
D:/Doan/fashion-dataset/images\10675.jpg,images
D:/Doan/fashion-dataset/images\10676.jpg,images
D:/Doan/fashion-dataset/images\10677.jpg,images
D:/Doan/fashion-dataset/images\10678.jpg,images
D:/Doan/fashion-dataset/images\10680.jpg,images
D:/Doan/fashion-dataset/images\10681.jpg,images
D:/Doan/fashion-dataset/images\10682.jpg,images
D:/Doan/fashion-dataset/images\10683.jpg,images
D:/Doan/fashion-dataset/images\10684.jpg,images
D:/Doan/fashion-dataset/images\10685.jpg,images
D:/Doan/fashion-dataset/images\10689.jpg,images
D:/Doan/fashion-dataset/images\10690.jpg,images
D:/Doan/fashion-dataset/images\10691.jpg,images
D:/Doan/fashion-dataset/images\10692.jpg,images
D:/Doan/fashion-dataset/images\10693.jpg,images
D:/Doan/fashion-dataset/images\10694.jpg,images
D:/Doan/fashion-dataset/images\10698.jpg,images
D:/Doan/fashion-dataset/images\10699.jpg,images
D:/Doan/fashion-dataset/images\10700.jpg,images
D:/Doan/fashion-dataset/images\10701.jpg,images
D:/Doan/fashion-dataset/images\10702.jpg,images
D:/Doan/fashion-dataset/images\10704.jpg,images
D:/Doan/fashion-dataset/images\10705.jpg,images
D:/Doan/fashion-dataset/images\10706.jpg,images
D:/Doan/fashion-dataset/images\10707.jpg,images
D:/Doan/fashion-dataset/images\10708.jpg,images
D:/Doan/fashion-dataset/images\10709.jpg,images
D:/Doan/fashion-dataset/images\10710.jpg,images
D:/Doan/fashion-dataset/images\10711.jpg,images
D:/Doan/fashion-dataset/images\10712.jpg,images
D:/Doan/fashion-dataset/images\10713.jpg,images
D:/Doan/fashion-dataset/images\10714.jpg,images
D:/Doan/fashion-dataset/images\10715.jpg,images
D:/Doan/fashion-dataset/images\10716.jpg,images
D:/Doan/fashion-dataset/images\10717.jpg,images
D:/Doan/fashion-dataset/images\10718.jpg,images
D:/Doan/fashion-dataset/images\10719.jpg,images
D:/Doan/fashion-dataset/images\10720.jpg,images
D:/Doan/fashion-dataset/images\10721.jpg,images
D:/Doan/fashion-dataset/images\10722.jpg,images
D:/Doan/fashion-dataset/images\10723.jpg,images
D:/Doan/fashion-dataset/images\10724.jpg,images
D:/Doan/fashion-dataset/images\10725.jpg,images
D:/Doan/fashion-dataset/images\10726.jpg,images
D:/Doan/fashion-dataset/images\10727.jpg,images
D:/Doan/fashion-dataset/images\10728.jpg,images
D:/Doan/fashion-dataset/images\10729.jpg,images
D:/Doan/fashion-dataset/images\10730.jpg,images
D:/Doan/fashion-dataset/images\10731.jpg,images
D:/Doan/fashion-dataset/images\10732.jpg,images
D:/Doan/fashion-dataset/images\10733.jpg,images
D:/Doan/fashion-dataset/images\10734.jpg,images
D:/Doan/fashion-dataset/images\10735.jpg,images
D:/Doan/fashion-dataset/images\10736.jpg,images
D:/Doan/fashion-dataset/images\10737.jpg,images
D:/Doan/fashion-dataset/images\10738.jpg,images
D:/Doan/fashion-dataset/images\10739.jpg,images
D:/Doan/fashion-dataset/images\10740.jpg,images
D:/Doan/fashion-dataset/images\10741.jpg,images
D:/Doan/fashion-dataset/images\10742.jpg,images
D:/Doan/fashion-dataset/images\10743.jpg,images
D:/Doan/fashion-dataset/images\10744.jpg,images
D:/Doan/fashion-dataset/images\10746.jpg,images
D:/Doan/fashion-dataset/images\10747.jpg,images
D:/Doan/fashion-dataset/images\10748.jpg,images
D:/Doan/fashion-dataset/images\10749.jpg,images
D:/Doan/fashion-dataset/images\10750.jpg,images
D:/Doan/fashion-dataset/images\10751.jpg,images
D:/Doan/fashion-dataset/images\10752.jpg,images
D:/Doan/fashion-dataset/images\10753.jpg,images
D:/Doan/fashion-dataset/images\10754.jpg,images
D:/Doan/fashion-dataset/images\10755.jpg,images
D:/Doan/fashion-dataset/images\10756.jpg,images
D:/Doan/fashion-dataset/images\10757.jpg,images
D:/Doan/fashion-dataset/images\10758.jpg,images
D:/Doan/fashion-dataset/images\10759.jpg,images
D:/Doan/fashion-dataset/images\10760.jpg,images
D:/Doan/fashion-dataset/images\10761.jpg,images
D:/Doan/fashion-dataset/images\10762.jpg,images
D:/Doan/fashion-dataset/images\10763.jpg,images
D:/Doan/fashion-dataset/images\10764.jpg,images
D:/Doan/fashion-dataset/images\10765.jpg,images
D:/Doan/fashion-dataset/images\10766.jpg,images
D:/Doan/fashion-dataset/images\10767.jpg,images
D:/Doan/fashion-dataset/images\10768.jpg,images
D:/Doan/fashion-dataset/images\10769.jpg,images
D:/Doan/fashion-dataset/images\10770.jpg,images
D:/Doan/fashion-dataset/images\10771.jpg,images
D:/Doan/fashion-dataset/images\10772.jpg,images
D:/Doan/fashion-dataset/images\10773.jpg,images
D:/Doan/fashion-dataset/images\10774.jpg,images
D:/Doan/fashion-dataset/images\10775.jpg,images
D:/Doan/fashion-dataset/images\10776.jpg,images
D:/Doan/fashion-dataset/images\10777.jpg,images
D:/Doan/fashion-dataset/images\10778.jpg,images
D:/Doan/fashion-dataset/images\10783.jpg,images
D:/Doan/fashion-dataset/images\10784.jpg,images
D:/Doan/fashion-dataset/images\10785.jpg,images
D:/Doan/fashion-dataset/images\10786.jpg,images
D:/Doan/fashion-dataset/images\10787.jpg,images
D:/Doan/fashion-dataset/images\10788.jpg,images
D:/Doan/fashion-dataset/images\10789.jpg,images
D:/Doan/fashion-dataset/images\10790.jpg,images
D:/Doan/fashion-dataset/images\10791.jpg,images
D:/Doan/fashion-dataset/images\10792.jpg,images
D:/Doan/fashion-dataset/images\10793.jpg,images
D:/Doan/fashion-dataset/images\10794.jpg,images
D:/Doan/fashion-dataset/images\10795.jpg,images
D:/Doan/fashion-dataset/images\10796.jpg,images
D:/Doan/fashion-dataset/images\10797.jpg,images
D:/Doan/fashion-dataset/images\10799.jpg,images
D:/Doan/fashion-dataset/images\10800.jpg,images
D:/Doan/fashion-dataset/images\10801.jpg,images
D:/Doan/fashion-dataset/images\10802.jpg,images
D:/Doan/fashion-dataset/images\10803.jpg,images
D:/Doan/fashion-dataset/images\10804.jpg,images
D:/Doan/fashion-dataset/images\10805.jpg,images
D:/Doan/fashion-dataset/images\10806.jpg,images
D:/Doan/fashion-dataset/images\10807.jpg,images
D:/Doan/fashion-dataset/images\10809.jpg,images
D:/Doan/fashion-dataset/images\10810.jpg,images
D:/Doan/fashion-dataset/images\10811.jpg,images
D:/Doan/fashion-dataset/images\10812.jpg,images
D:/Doan/fashion-dataset/images\10813.jpg,images
D:/Doan/fashion-dataset/images\10814.jpg,images
D:/Doan/fashion-dataset/images\10815.jpg,images
D:/Doan/fashion-dataset/images\10816.jpg,images
D:/Doan/fashion-dataset/images\10817.jpg,images
D:/Doan/fashion-dataset/images\10818.jpg,images
D:/Doan/fashion-dataset/images\10819.jpg,images
D:/Doan/fashion-dataset/images\10820.jpg,images
D:/Doan/fashion-dataset/images\10821.jpg,images
D:/Doan/fashion-dataset/images\10822.jpg,images
D:/Doan/fashion-dataset/images\10823.jpg,images
D:/Doan/fashion-dataset/images\10824.jpg,images
D:/Doan/fashion-dataset/images\10825.jpg,images
D:/Doan/fashion-dataset/images\10826.jpg,images
D:/Doan/fashion-dataset/images\10827.jpg,images
D:/Doan/fashion-dataset/images\10828.jpg,images
D:/Doan/fashion-dataset/images\10829.jpg,images
D:/Doan/fashion-dataset/images\10830.jpg,images
D:/Doan/fashion-dataset/images\10831.jpg,images
D:/Doan/fashion-dataset/images\10832.jpg,images
D:/Doan/fashion-dataset/images\10833.jpg,images
D:/Doan/fashion-dataset/images\10834.jpg,images
D:/Doan/fashion-dataset/images\10835.jpg,images
D:/Doan/fashion-dataset/images\10836.jpg,images
D:/Doan/fashion-dataset/images\10837.jpg,images
D:/Doan/fashion-dataset/images\10839.jpg,images
D:/Doan/fashion-dataset/images\10840.jpg,images
D:/Doan/fashion-dataset/images\10842.jpg,images
D:/Doan/fashion-dataset/images\10843.jpg,images
D:/Doan/fashion-dataset/images\10844.jpg,images
D:/Doan/fashion-dataset/images\10845.jpg,images
D:/Doan/fashion-dataset/images\10846.jpg,images
D:/Doan/fashion-dataset/images\10848.jpg,images
D:/Doan/fashion-dataset/images\10849.jpg,images
D:/Doan/fashion-dataset/images\10850.jpg,images
D:/Doan/fashion-dataset/images\10851.jpg,images
D:/Doan/fashion-dataset/images\10852.jpg,images
D:/Doan/fashion-dataset/images\10853.jpg,images
D:/Doan/fashion-dataset/images\10854.jpg,images
D:/Doan/fashion-dataset/images\10855.jpg,images
D:/Doan/fashion-dataset/images\10856.jpg,images
D:/Doan/fashion-dataset/images\10857.jpg,images
D:/Doan/fashion-dataset/images\10858.jpg,images
D:/Doan/fashion-dataset/images\10859.jpg,images
D:/Doan/fashion-dataset/images\10861.jpg,images
D:/Doan/fashion-dataset/images\10862.jpg,images
D:/Doan/fashion-dataset/images\10863.jpg,images
D:/Doan/fashion-dataset/images\10864.jpg,images
D:/Doan/fashion-dataset/images\10865.jpg,images
D:/Doan/fashion-dataset/images\10866.jpg,images
D:/Doan/fashion-dataset/images\10867.jpg,images
D:/Doan/fashion-dataset/images\10869.jpg,images
D:/Doan/fashion-dataset/images\10870.jpg,images
D:/Doan/fashion-dataset/images\10871.jpg,images
D:/Doan/fashion-dataset/images\10872.jpg,images
D:/Doan/fashion-dataset/images\10873.jpg,images
D:/Doan/fashion-dataset/images\10874.jpg,images
D:/Doan/fashion-dataset/images\10875.jpg,images
D:/Doan/fashion-dataset/images\10876.jpg,images
D:/Doan/fashion-dataset/images\10877.jpg,images
D:/Doan/fashion-dataset/images\10878.jpg,images
D:/Doan/fashion-dataset/images\10879.jpg,images
D:/Doan/fashion-dataset/images\10880.jpg,images
D:/Doan/fashion-dataset/images\10882.jpg,images
D:/Doan/fashion-dataset/images\10883.jpg,images
D:/Doan/fashion-dataset/images\10884.jpg,images
D:/Doan/fashion-dataset/images\10885.jpg,images
D:/Doan/fashion-dataset/images\10886.jpg,images
D:/Doan/fashion-dataset/images\10987.jpg,images
D:/Doan/fashion-dataset/images\10988.jpg,images
D:/Doan/fashion-dataset/images\10989.jpg,images
D:/Doan/fashion-dataset/images\10990.jpg,images
D:/Doan/fashion-dataset/images\10991.jpg,images
D:/Doan/fashion-dataset/images\10992.jpg,images
D:/Doan/fashion-dataset/images\10993.jpg,images
D:/Doan/fashion-dataset/images\10994.jpg,images
D:/Doan/fashion-dataset/images\10995.jpg,images
D:/Doan/fashion-dataset/images\10996.jpg,images
D:/Doan/fashion-dataset/images\10997.jpg,images
D:/Doan/fashion-dataset/images\10998.jpg,images
D:/Doan/fashion-dataset/images\10999.jpg,images
D:/Doan/fashion-dataset/images\11000.jpg,images
D:/Doan/fashion-dataset/images\11001.jpg,images
D:/Doan/fashion-dataset/images\11002.jpg,images
D:/Doan/fashion-dataset/images\11003.jpg,images
D:/Doan/fashion-dataset/images\11004.jpg,images
D:/Doan/fashion-dataset/images\11005.jpg,images
D:/Doan/fashion-dataset/images\11006.jpg,images
D:/Doan/fashion-dataset/images\11007.jpg,images
D:/Doan/fashion-dataset/images\11008.jpg,images
D:/Doan/fashion-dataset/images\11009.jpg,images
D:/Doan/fashion-dataset/images\11010.jpg,images
D:/Doan/fashion-dataset/images\11011.jpg,images
D:/Doan/fashion-dataset/images\11012.jpg,images
D:/Doan/fashion-dataset/images\11013.jpg,images
D:/Doan/fashion-dataset/images\11014.jpg,images
D:/Doan/fashion-dataset/images\11015.jpg,images
D:/Doan/fashion-dataset/images\11016.jpg,images
D:/Doan/fashion-dataset/images\11017.jpg,images
D:/Doan/fashion-dataset/images\11018.jpg,images
D:/Doan/fashion-dataset/images\11019.jpg,images
D:/Doan/fashion-dataset/images\11020.jpg,images
D:/Doan/fashion-dataset/images\11021.jpg,images
D:/Doan/fashion-dataset/images\11022.jpg,images
D:/Doan/fashion-dataset/images\11023.jpg,images
D:/Doan/fashion-dataset/images\11024.jpg,images
D:/Doan/fashion-dataset/images\11025.jpg,images
D:/Doan/fashion-dataset/images\11026.jpg,images
D:/Doan/fashion-dataset/images\11027.jpg,images
D:/Doan/fashion-dataset/images\11028.jpg,images
D:/Doan/fashion-dataset/images\11029.jpg,images
D:/Doan/fashion-dataset/images\11030.jpg,images
D:/Doan/fashion-dataset/images\11031.jpg,images
D:/Doan/fashion-dataset/images\11032.jpg,images
D:/Doan/fashion-dataset/images\11033.jpg,images
D:/Doan/fashion-dataset/images\11034.jpg,images
D:/Doan/fashion-dataset/images\11035.jpg,images
D:/Doan/fashion-dataset/images\11036.jpg,images
D:/Doan/fashion-dataset/images\11037.jpg,images
D:/Doan/fashion-dataset/images\11038.jpg,images
D:/Doan/fashion-dataset/images\11039.jpg,images
D:/Doan/fashion-dataset/images\11040.jpg,images
D:/Doan/fashion-dataset/images\11041.jpg,images
D:/Doan/fashion-dataset/images\11042.jpg,images
D:/Doan/fashion-dataset/images\11043.jpg,images
D:/Doan/fashion-dataset/images\11044.jpg,images
D:/Doan/fashion-dataset/images\11045.jpg,images
D:/Doan/fashion-dataset/images\11046.jpg,images
D:/Doan/fashion-dataset/images\11047.jpg,images
D:/Doan/fashion-dataset/images\11048.jpg,images
D:/Doan/fashion-dataset/images\11049.jpg,images
D:/Doan/fashion-dataset/images\11050.jpg,images
D:/Doan/fashion-dataset/images\11051.jpg,images
D:/Doan/fashion-dataset/images\11052.jpg,images
D:/Doan/fashion-dataset/images\11053.jpg,images
D:/Doan/fashion-dataset/images\11054.jpg,images
D:/Doan/fashion-dataset/images\11055.jpg,images
D:/Doan/fashion-dataset/images\11056.jpg,images
D:/Doan/fashion-dataset/images\11057.jpg,images
D:/Doan/fashion-dataset/images\11058.jpg,images
D:/Doan/fashion-dataset/images\11059.jpg,images
D:/Doan/fashion-dataset/images\11062.jpg,images
D:/Doan/fashion-dataset/images\11063.jpg,images
D:/Doan/fashion-dataset/images\11064.jpg,images
D:/Doan/fashion-dataset/images\11067.jpg,images
D:/Doan/fashion-dataset/images\11069.jpg,images
D:/Doan/fashion-dataset/images\11070.jpg,images
D:/Doan/fashion-dataset/images\11071.jpg,images
D:/Doan/fashion-dataset/images\11072.jpg,images
D:/Doan/fashion-dataset/images\11073.jpg,images
D:/Doan/fashion-dataset/images\11074.jpg,images
D:/Doan/fashion-dataset/images\11075.jpg,images
D:/Doan/fashion-dataset/images\11076.jpg,images
D:/Doan/fashion-dataset/images\11077.jpg,images
D:/Doan/fashion-dataset/images\11078.jpg,images
D:/Doan/fashion-dataset/images\11079.jpg,images
D:/Doan/fashion-dataset/images\11080.jpg,images
D:/Doan/fashion-dataset/images\11081.jpg,images
D:/Doan/fashion-dataset/images\11082.jpg,images
D:/Doan/fashion-dataset/images\11083.jpg,images
D:/Doan/fashion-dataset/images\11084.jpg,images
D:/Doan/fashion-dataset/images\11085.jpg,images
D:/Doan/fashion-dataset/images\11086.jpg,images
D:/Doan/fashion-dataset/images\11087.jpg,images
D:/Doan/fashion-dataset/images\11088.jpg,images
D:/Doan/fashion-dataset/images\11089.jpg,images
D:/Doan/fashion-dataset/images\11090.jpg,images
D:/Doan/fashion-dataset/images\11091.jpg,images
D:/Doan/fashion-dataset/images\11092.jpg,images
D:/Doan/fashion-dataset/images\11093.jpg,images
D:/Doan/fashion-dataset/images\11094.jpg,images
D:/Doan/fashion-dataset/images\11095.jpg,images
D:/Doan/fashion-dataset/images\11096.jpg,images
D:/Doan/fashion-dataset/images\11097.jpg,images
D:/Doan/fashion-dataset/images\11098.jpg,images
D:/Doan/fashion-dataset/images\11099.jpg,images
D:/Doan/fashion-dataset/images\11100.jpg,images
D:/Doan/fashion-dataset/images\11101.jpg,images
D:/Doan/fashion-dataset/images\11102.jpg,images
D:/Doan/fashion-dataset/images\11103.jpg,images
D:/Doan/fashion-dataset/images\11104.jpg,images
D:/Doan/fashion-dataset/images\11105.jpg,images
D:/Doan/fashion-dataset/images\11106.jpg,images
D:/Doan/fashion-dataset/images\11107.jpg,images
D:/Doan/fashion-dataset/images\11108.jpg,images
D:/Doan/fashion-dataset/images\11109.jpg,images
D:/Doan/fashion-dataset/images\11110.jpg,images
D:/Doan/fashion-dataset/images\11111.jpg,images
D:/Doan/fashion-dataset/images\11112.jpg,images
D:/Doan/fashion-dataset/images\11113.jpg,images
D:/Doan/fashion-dataset/images\11114.jpg,images
D:/Doan/fashion-dataset/images\11115.jpg,images
D:/Doan/fashion-dataset/images\11116.jpg,images
D:/Doan/fashion-dataset/images\11117.jpg,images
D:/Doan/fashion-dataset/images\11118.jpg,images
D:/Doan/fashion-dataset/images\11119.jpg,images
D:/Doan/fashion-dataset/images\11121.jpg,images
D:/Doan/fashion-dataset/images\11123.jpg,images
D:/Doan/fashion-dataset/images\11124.jpg,images
D:/Doan/fashion-dataset/images\11125.jpg,images
D:/Doan/fashion-dataset/images\11126.jpg,images
D:/Doan/fashion-dataset/images\11128.jpg,images
D:/Doan/fashion-dataset/images\11129.jpg,images
D:/Doan/fashion-dataset/images\11130.jpg,images
D:/Doan/fashion-dataset/images\11131.jpg,images
D:/Doan/fashion-dataset/images\11132.jpg,images
D:/Doan/fashion-dataset/images\11133.jpg,images
D:/Doan/fashion-dataset/images\11134.jpg,images
D:/Doan/fashion-dataset/images\11135.jpg,images
D:/Doan/fashion-dataset/images\11136.jpg,images
D:/Doan/fashion-dataset/images\11138.jpg,images
D:/Doan/fashion-dataset/images\11139.jpg,images
D:/Doan/fashion-dataset/images\11140.jpg,images
D:/Doan/fashion-dataset/images\11141.jpg,images
D:/Doan/fashion-dataset/images\11142.jpg,images
D:/Doan/fashion-dataset/images\11143.jpg,images
D:/Doan/fashion-dataset/images\11144.jpg,images
D:/Doan/fashion-dataset/images\11145.jpg,images
D:/Doan/fashion-dataset/images\11146.jpg,images
D:/Doan/fashion-dataset/images\11147.jpg,images
D:/Doan/fashion-dataset/images\11148.jpg,images
D:/Doan/fashion-dataset/images\11150.jpg,images
D:/Doan/fashion-dataset/images\11151.jpg,images
D:/Doan/fashion-dataset/images\11152.jpg,images
D:/Doan/fashion-dataset/images\11153.jpg,images
D:/Doan/fashion-dataset/images\11154.jpg,images
D:/Doan/fashion-dataset/images\11155.jpg,images
D:/Doan/fashion-dataset/images\11156.jpg,images
D:/Doan/fashion-dataset/images\11157.jpg,images
D:/Doan/fashion-dataset/images\11158.jpg,images
D:/Doan/fashion-dataset/images\11159.jpg,images
D:/Doan/fashion-dataset/images\11160.jpg,images
D:/Doan/fashion-dataset/images\11161.jpg,images
D:/Doan/fashion-dataset/images\11162.jpg,images
D:/Doan/fashion-dataset/images\11163.jpg,images
D:/Doan/fashion-dataset/images\11164.jpg,images
D:/Doan/fashion-dataset/images\11165.jpg,images
D:/Doan/fashion-dataset/images\11166.jpg,images
D:/Doan/fashion-dataset/images\11167.jpg,images
D:/Doan/fashion-dataset/images\11168.jpg,images
D:/Doan/fashion-dataset/images\11169.jpg,images
D:/Doan/fashion-dataset/images\11170.jpg,images
D:/Doan/fashion-dataset/images\11171.jpg,images
D:/Doan/fashion-dataset/images\11172.jpg,images
D:/Doan/fashion-dataset/images\11173.jpg,images
D:/Doan/fashion-dataset/images\11174.jpg,images
D:/Doan/fashion-dataset/images\11175.jpg,images
D:/Doan/fashion-dataset/images\11176.jpg,images
D:/Doan/fashion-dataset/images\11178.jpg,images
